numsolution,numrex,mini_cout,maxi_cout,reel_cout,code_monnaie_cout,code_unite_cout,difficulte,gain,code_monnaie_gain,code_periode_gain,energie_gain,code_unite_energie,code_periode_energie,ges_gain,mini_gain,maxi_gain,moyen_gain,reel_gain,tri_reel,tri_min,tri_max
1031,162,0.0,0.0,200000.0,3,1,,366624.0,3,3,106199.0,15,3,311163.0,,,,,0.5,,
1031,658,,,,0,0,,,1,1,,1,1,,,,,,,,
1031,1988,,,,0,0,,,1,1,,1,1,,,,,,,,
1032,754,0.0,0.0,55300000.0,7,1,,22150000.0,1,1,,1,1,,,,,,2.5,,
1032,1765,,,,0,0,,,1,1,,1,1,,,,,,,,
1033,440,,,,0,0,,786000.0,3,3,95000.0,11,3,,,,,,,,
1033,675,,,,0,0,,227000.0,3,3,,1,1,,,,,,,,
1033,1462,,,,0,0,,8000.0,2,3,125.0,12,1,,,,,,,,
1033,2079,0.0,0.0,1200000.0,2,1,,50000.0,2,3,,1,1,200.0,,,,,,,
1034,423,,,,0,0,,,1,1,,1,1,,,,,,,,
1034,440,,,,0,0,,40000.0,3,3,5000.0,11,3,,,,,,,,
1034,440,,,,0,0,,32000.0,3,3,3400.0,11,3,,,,,,,,
1034,824,0.0,0.0,65000.0,3,1,,420000.0,3,3,76400.0,11,1,,,,,,0.17,,
1034,1625,,,,0,0,,,1,1,,1,1,,,,,,,,
1034,1906,0.0,0.0,401000.0,3,1,,247000.0,3,3,77406.0,11,3,,,,,,1.6,,
1035,50,,,,0,0,,709000.0,3,3,88000.0,11,3,,,,,,,,
1035,662,,,,0,0,,273000.0,3,3,46000.0,11,1,,,,,,0.0,,
1035,670,,,,0,0,,386850.0,3,3,,1,1,,,,,,,,
1035,851,0.0,0.0,48200.0,3,1,,55500.0,3,1,,1,1,,,,,,0.3,,
1035,851,0.0,0.0,48200.0,3,1,,27150.0,3,1,,1,1,,,,,,1.2,,
1035,1354,,,,0,0,,,1,1,,1,1,,,,,,,,
1035,1937,,,,0,0,,,1,1,,1,1,,,,,,,,
1035,2061,,,,0,0,,,1,1,,1,1,,,,,,,,
1035,2070,,,,0,0,,,1,1,,1,1,,,,,,,,
1036,50,,,,0,0,,1100000.0,3,3,138000.0,11,3,,,,,,,,
1037,50,,,,0,0,,893000.0,3,3,112000.0,11,3,,,,,,,,
1039,1848,,,,0,0,,,1,1,,1,1,,,,,,,,
1041,1272,,,,0,0,,,1,1,,1,1,,,,,,,,
1041,1835,,,,0,0,,,1,1,,1,1,,,,,,,,
1043,167,,,,0,0,,175000.0,3,3,23000.0,11,3,,,,,,,,
1043,540,0.0,0.0,191000.0,7,1,,191000.0,7,3,,1,1,,,,,,1.0,,
1043,675,,,,0,0,,227000.0,3,3,,1,1,,,,,,,,
1043,677,0.0,0.0,1500000.0,3,1,,,1,4,4920.0,9,1,3700.0,,,,,,,
1043,755,,,,0,0,,,1,1,,1,1,,,,,,,,
1043,816,0.0,0.0,3400000.0,2,1,,3300000.0,3,3,,1,1,,,,,,1.03,,
1043,825,0.0,0.0,250000.0,3,1,,160000.0,3,3,20000.0,11,1,,,,,,1.6,,
1043,1825,,,,0,0,,,1,5,4.1,11,1,,,,,,,,
1043,2050,,,,0,0,,,1,1,,1,1,,,,,,,,
1044,178,,,,0,0,,12000.0,3,3,109500.0,5,3,,,,,,,,
1045,178,0.0,0.0,10000.0,3,1,,30000.0,3,3,272800.0,5,3,,,,,,,,
1046,178,0.0,0.0,213000.0,3,1,,98000.0,3,3,887300.0,5,3,,,,,,,,
1047,178,,,,0,0,,89000.0,3,3,806700.0,5,3,,,,,,,,
1047,1235,0.0,0.0,131885.0,3,1,,35121.0,3,3,524187.0,5,1,,,,,,1.5,,
1048,179,0.0,0.0,510000.0,3,1,,54000.0,3,3,746.0,12,3,,,,,,8.4,,
1048,545,,,,0,0,,650000.0,7,3,,1,1,,,,,,,,
1048,844,,,,0,0,,,1,1,,1,1,,,,,,,,
1048,1244,,,,0,0,,,1,1,,1,1,,,,,,,,
1048,1899,,,,0,0,,,1,1,,1,1,,,,,,,,
1049,179,0.0,0.0,6000.0,3,1,,9000.0,3,3,75.0,12,3,,,,,,0.7,,
1050,132,,,,0,0,,668.0,3,3,7740.0,5,1,6.91,,,,,,,
1050,179,,,,0,0,,13000.0,3,3,112.0,12,3,,,,,,,,
1050,2071,,,,0,0,,,1,1,,1,1,,,,,,,,
1051,179,,,,0,0,,17000.0,3,2,150.0,12,3,,,,,,,,
1052,180,0.0,0.0,5000.0,3,1,,1500.0,3,3,12700.0,5,3,,,,,,3.3,,
1052,616,,,,0,0,,2000.0,3,3,,1,1,,,,,,,,
1052,1806,,,,0,0,,46000.0,3,3,536000.0,5,3,,,,,,0.0,,
1053,180,0.0,0.0,80000.0,3,1,,30000.0,3,3,254700.0,5,3,,,,,,,,
1054,108,0.0,0.0,3488.0,3,1,,3349.0,3,3,,1,1,,,,,,1.0,,
1054,699,,,,0,0,,2757.0,3,3,2499.0,4,1,,,,,,,,
1054,706,,,,0,0,,,1,1,,1,1,,,,,,,,
1054,854,0.0,0.0,2000000.0,3,1,,877000.0,3,3,109538.0,11,3,,,,,,2.3,,
1054,1682,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,98,,,,0,0,,1977.0,3,2,28.0,33,3,5.7,,,,,,,
1055,127,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,132,0.0,0.0,20471.0,3,1,,2326.0,3,3,50.0,15,1,77.0,,,,,,,
1055,132,0.0,0.0,20471.0,3,1,,954.0,3,3,,1,1,11.0,,,,,0.25,,
1055,132,0.0,0.0,20471.0,3,1,,1183.0,3,3,14880.0,5,1,13.0,,,,,0.08,,
1055,132,0.0,0.0,20471.0,3,1,,22080.0,3,3,277700.0,5,1,248.0,,,,,0.5,,
1055,133,0.0,0.0,333.0,3,1,,31959.0,3,3,,1,1,,,,,,,,
1055,134,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,134,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,149,,,,0,0,,48881.0,3,3,788400.0,5,1,536.0,,,,,0.0,,
1055,150,0.0,0.0,5000.0,3,1,,3600.0,3,3,36.0,12,1,7.0,,,,,2.0,,
1055,160,0.0,0.0,184989.0,3,1,,94640.0,3,3,2713.0,15,1,4159.0,,,,,1.58,,
1055,160,0.0,0.0,184989.0,3,1,,45349.0,3,3,1909.0,15,1,1248.0,,,,,0.75,,
1055,161,0.0,0.0,100.0,3,1,,37780.0,3,3,240.0,12,1,326.0,,,,,,,
1055,161,0.0,0.0,100.0,3,1,,,1,1,,1,1,,,,,,,,
1055,162,0.0,0.0,10000000.0,3,1,,3420000.0,3,3,70176.0,15,3,416013.0,,,,,3.4,,
1055,163,0.0,0.0,400.0,3,1,,,1,3,56.0,15,1,104.0,,,,,,,
1055,164,,,,0,0,,266.0,3,3,2000.0,7,1,5.0,,,,,,,
1055,166,0.0,0.0,6349.0,3,1,,1375.0,3,3,,1,1,145.0,,,,,4.6,,
1055,378,0.0,0.0,338000.0,2,1,,106000.0,2,1,5300.0,12,3,1000.0,,,,0.28,3.0,,
1055,437,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,465,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,466,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,513,0.0,0.0,500000.0,9,1,,530000.0,9,3,4347.0,12,3,,,,,0.4,0.9,,
1055,519,,,,0,0,,,1,1,,1,1,,,,0.1,,,,
1055,527,,,,0,0,,1022000.0,7,3,272000.0,23,1,,,,,0.3,0.0,,
1055,540,0.0,0.0,450000.0,7,1,,,1,1,,1,1,,,,,,2.2,,
1055,542,,,,0,0,,100000000.0,7,3,,1,1,,,,,,,,
1055,543,0.0,0.0,81000000.0,7,1,,16530000.0,7,1,,1,1,,,,,,,,
1055,543,0.0,0.0,81000000.0,7,1,,112500000.0,7,3,,1,1,,,,,,,,
1055,545,,,,0,0,,75000000.0,7,3,,1,1,,,,,,,,
1055,545,,,,0,0,,17000000.0,7,3,,1,1,,,,,,,,
1055,545,,,,0,0,,2900000.0,7,3,,1,1,,,,,,,,
1055,549,,,,0,0,,1036000.0,7,3,560000.0,35,1,,,,,,0.0,,
1055,605,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,653,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,655,,,,0,0,,3261.0,1,3,15629.0,7,1,,,,,,,,
1055,662,0.0,0.0,400000.0,3,1,,200000.0,3,3,33000.0,11,1,,,,,,2.0,,
1055,677,0.0,0.0,1700000.0,3,1,,,1,4,5.2,11,1,829.0,,,,,,,
1055,696,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,699,,,,0,0,,31949.0,3,3,1.27,3,1,,,,,,,,
1055,730,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,734,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,740,0.0,0.0,37000.0,3,1,,108000.0,3,3,360000.0,5,1,,,,,,0.42,,
1055,743,,,,0,0,,20000000.0,7,3,,1,1,,,,,,,,
1055,761,,,,0,0,,140000.0,4,3,240.0,15,1,,,,,,,,
1055,764,,,,0,0,,,1,1,11800.0,9,1,,,,,,,,
1055,784,0.0,0.0,76407.0,5,1,,,1,3,892.0,2,1,62.0,,,,,,,
1055,786,0.0,0.0,374848.0,5,1,,,1,1,,1,1,,,,,,,,
1055,786,0.0,0.0,374848.0,5,1,,,1,1,,1,1,,,,,,,,
1055,806,0.0,0.0,225000.0,5,1,,,1,3,6789.0,2,1,399.0,,,,,,,
1055,807,0.0,0.0,65178.0,5,1,,,0,0,,0,0,,,,,,,,
1055,863,0.0,0.0,15700000.0,3,1,,800000.0,3,3,5528.0,11,1,,,,,,0.9,,
1055,863,0.0,0.0,15700000.0,3,1,,3600000.0,3,3,20000.0,11,1,,,,,,4.2,,
1055,866,0.0,0.0,58000.0,3,1,,55000.0,3,3,,1,1,,,,,,1.08,,
1055,1190,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1216,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1306,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1353,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1359,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1370,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1433,0.0,0.0,119500.0,6,1,,20141.0,6,1,,1,1,,,,,,5.9,,
1055,1434,0.0,0.0,48820.0,3,1,,6383.0,3,1,,1,1,,,,,0.18,7.6,,
1055,1435,0.0,0.0,3000.0,3,1,,,0,0,,0,0,,,,,,,,
1055,1436,0.0,0.0,136188.0,3,1,,7526.0,3,3,,1,1,,,,,0.34,7.0,,
1055,1437,0.0,0.0,88707.0,3,1,,8059.0,3,3,,1,1,,,,,0.46,11.0,,
1055,1491,,,,0,0,,,1,1,,1,1,130.0,,,,,,,
1055,1498,0.0,0.0,320167.0,5,1,,,0,0,,0,0,,,,,,,,
1055,1508,0.0,0.0,1093931.0,5,1,,,1,1,24347.0,2,1,1802.0,,,,,,,
1055,1509,0.0,0.0,73676.0,5,1,,,1,3,673.0,2,1,34.0,,,,,,,
1055,1510,0.0,0.0,460000.0,5,1,,,1,3,16388.0,2,1,1213.0,,,,,,,
1055,1527,0.0,0.0,524375.0,5,1,,,1,3,2522.0,2,1,177.0,,,,,,,
1055,1543,0.0,0.0,86924.0,5,1,,,1,3,999.0,2,1,48.0,,,,,,,
1055,1546,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1547,0.0,0.0,3420.0,3,1,,1435.0,3,3,26.0,12,1,,,,,0.23,2.4,,
1055,1549,0.0,0.0,4607.0,3,1,,9133.0,3,3,217.0,12,1,38.0,,,,,0.5,,
1055,1576,0.0,0.0,6544000.0,3,1,,23688000.0,3,3,12500000.0,5,1,12927.0,,,,,0.3,,
1055,1579,0.0,0.0,438.0,3,1,,577.0,3,3,24.0,11,3,,,,,,0.0,,
1055,1579,0.0,0.0,438.0,3,1,,459.0,3,3,28.0,11,3,,,,,,0.12,,
1055,1579,0.0,0.0,438.0,3,1,,652.0,3,3,27.0,11,3,,,,,,0.6,,
1055,1584,0.0,0.0,720.0,3,1,,8172.0,3,3,16203.0,5,3,,,,,,0.1,,
1055,1587,0.0,0.0,1300.0,3,1,,213000.0,3,3,12100.0,11,3,,,,,,0.1,,
1055,1587,0.0,0.0,1300.0,3,1,,8900.0,3,3,104700.0,5,3,,,,,,0.0,,
1055,1636,0.0,0.0,68675.0,5,1,,,1,3,650.0,2,1,33.0,,,,,,,
1055,1676,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1677,0.0,0.0,4496515.0,5,1,,,1,3,169084.0,2,1,10301.0,,,,,,,
1055,1679,0.0,0.0,1200000.0,5,1,,,1,3,22741.0,2,1,1683.0,,,,,,,
1055,1751,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1810,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1812,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1824,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1825,,,,0,0,,,1,5,5.0,11,1,,,,,,,,
1055,1827,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1829,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1835,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1835,,,,0,0,,13106000.0,3,3,,1,1,,,,,,,,
1055,1835,,,,0,0,,2667000.0,3,3,,1,1,,,,,,,,
1055,1835,,,,0,0,,1000000.0,3,3,,1,1,,,,,,,,
1055,1875,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1881,0.0,0.0,131000.0,3,1,,114000.0,3,3,1920000.0,5,3,,,,,,0.8,,
1055,1881,0.0,0.0,131000.0,3,1,,41000.0,3,3,544000.0,5,3,,,,,,0.4,,
1055,1883,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1883,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1983,0.0,0.0,55000.0,2,1,,21025.0,2,3,300370.0,1,1,89.0,,,,0.8,2.61,,
1055,1987,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,1988,,,,0,0,,,1,1,,1,1,,,,,,,,
1055,2100,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,56,0.0,0.0,201549.0,5,1,,61826.0,5,3,,1,1,,,,,,3.26,,
1056,137,,,,0,0,,543.49,3,3,10142.0,5,1,7.55,,,,,0.0,,
1056,138,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,437,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,510,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,511,,,,0,0,,,1,1,,1,1,,,,,0.2,,,
1056,636,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,655,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,665,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,762,,,,0,0,,700000.0,3,3,,1,1,,,,,,,,1.0
1056,1575,,,,0,0,,3641.0,3,3,19.0,11,3,,,,,,0.0,,
1056,1579,0.0,0.0,1840.0,3,1,,5386.0,3,3,226.0,11,3,,,,,,0.3,,
1056,1580,0.0,0.0,327.0,3,1,,1534.0,3,3,231.0,11,3,,,,,,0.1,,
1056,1587,0.0,0.0,390.0,3,1,,13470.0,3,3,143000.0,5,3,,,,,,0.1,,
1056,1745,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,1748,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,1752,0.0,0.0,60000.0,3,1,,27000.0,3,3,329400.0,5,3,,,,,,2.2,,
1056,1759,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,1816,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,1862,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,1886,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,1945,,,,0,0,,,1,1,,1,1,,,,,,,,
1056,2055,,,,0,0,,8000.0,2,3,,1,1,,,,,,,,
1057,56,0.0,0.0,444920.0,5,1,,454854.0,5,3,,1,1,,,,,0.341,1.0,,
1057,1746,,,,0,0,,,1,1,,1,1,,,,,,,,
1057,1760,,,,0,0,,,1,1,,1,1,,,,,,,,
1057,1762,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,56,0.0,0.0,880321.0,5,1,,411365.0,5,3,,1,1,,,,,,2.14,,
1058,675,,,,0,0,,2250000.0,3,3,,1,1,,,,,,,,
1058,1569,,,,0,0,,26704.0,3,3,,1,1,,,,,,,,
1058,1571,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1747,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1810,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1811,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1816,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1816,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1830,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1875,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1879,0.0,0.0,17800.0,3,1,,39000.0,3,3,576000.0,5,1,,,,,,,,
1058,1932,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1933,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,1935,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,2068,,,,0,0,,,1,1,,1,1,,,,,,,,
1058,2070,,,,0,0,,,1,1,,1,1,,,,,,,,
1060,343,0.0,0.0,2000.0,2,1,,,0,0,,0,0,,,,,,,,
1061,51,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,54,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,144,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,182,170.0,210.0,0.0,2,16,,,1,1,,1,1,,,,,,,,
1061,337,,,,0,0,,3250.0,3,3,50305.0,5,3,,,,,,,,
1061,358,0.0,0.0,41135.0,2,1,,3528.0,2,3,72.0,12,3,,,,,0.09,11.5,,
1061,476,0.0,0.0,12000.0,6,1,,5000.0,6,3,85000.0,5,3,36.0,,,,,3.0,,
1061,485,0.0,0.0,10000.0,6,1,,6000.0,6,3,160000.0,5,3,,,,,,1.7,,
1061,500,0.0,0.0,107000.0,2,1,,33500.0,2,1,,1,1,,,,,0.25,2.0,,
1061,500,0.0,0.0,107000.0,2,1,,20000.0,2,1,,1,1,,,,,0.3,2.0,,
1061,519,,,,0,0,,5000.0,2,3,,1,1,,,,,,,,
1061,839,0.0,0.0,63070.0,3,1,,396908.0,3,3,911000.0,5,1,,,,,,0.17,,
1061,1244,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1245,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1246,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1247,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1248,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1249,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1250,0.0,0.0,50000.0,3,1,,5600.0,3,3,7787.0,5,1,30.0,,,,,8.9,,
1061,1251,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1257,,,,0,0,,900.0,3,3,,1,1,,,,,,,,
1061,1258,,,,0,0,,1878.0,3,3,,1,1,,,,,,,,
1061,1277,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1811,,,,0,0,,,1,1,,1,1,,,,,,,,
1061,1984,,,,0,0,,,1,1,,1,1,,,,,,,,
1062,59,,,,0,0,,92000.0,2,3,1613.0,12,3,37.1,,,,0.01,,,
1062,433,0.0,0.0,105000.0,2,1,,,0,0,,0,0,,,,,,,,
1064,164,0.0,0.0,68965.0,3,1,,213793.0,3,3,1550000.0,7,1,4154.0,,,,,0.33,,
1064,490,,,,0,0,,7200.0,6,3,,1,1,,,,,,,,
1064,518,0.0,0.0,205000.0,9,1,,,1,1,,1,1,,,,,,,,
1064,657,,,,0,0,,,1,1,,1,1,,,,,,,,
1064,1675,0.0,0.0,511800.0,5,1,,,1,3,9483.0,2,1,1144.0,,,,,,,
1065,491,0.0,0.0,44000.0,6,1,,7500.0,6,3,,1,1,,,,,,3.14,,
1065,547,0.0,0.0,200000.0,7,1,,130000.0,7,3,,1,1,,,,,,1.5,,
1065,659,,,,0,0,,,1,1,,1,1,,,,,,,,
1065,670,0.0,0.0,2581168.0,3,1,,,1,1,1457935.0,5,1,,,,,,2.58,,
1065,755,,,,0,0,,,1,1,,1,1,,,,,,,,
1067,394,1500.0,2000.0,0.0,2,1,,,0,0,,0,0,,,,,,,,
1067,626,,,,0,0,,,1,1,,1,1,,,,,,,,
1067,1970,,,,0,0,,,1,1,,1,1,,,,,,,,
1068,394,,,,0,0,,300.0,2,3,5600.0,5,3,,,,,,,,
1071,214,0.0,0.0,12000000.0,2,1,,,0,0,,0,0,,,,,,,,
1071,843,,,,0,0,,27182.0,3,3,721.0,11,1,,,,,,4.0,,
1071,1218,,,,0,0,,,1,1,,1,1,,,,,,,,
1072,52,0.0,0.0,5.0,14,1,,7.0,14,3,,1,1,,,,,,0.8,,
1073,395,,,,0,0,,,1,1,,1,1,,,,,,,,
1073,397,0.0,0.0,17000.0,2,1,,5666.0,2,3,36.0,12,3,,,,,,3.0,,
1073,542,,,,0,0,,,1,1,,1,1,,,,,,,,
1073,762,0.0,0.0,750.0,3,1,,,1,1,,1,1,21.0,,,,,,,
1074,397,0.0,0.0,43000.0,2,1,,2529.0,2,3,25.0,12,1,,,,,0.053,17.0,,
1075,397,,,,0,0,,,1,1,,1,1,,,,,,,,
1076,528,0.0,0.0,3000000.0,14,1,,6000000.0,14,1,,1,1,,,,,,0.5,,
1077,554,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,555,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,558,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,559,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,560,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,561,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,564,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,565,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,566,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,567,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,568,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,568,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,1305,,,,0,0,,,1,1,,1,1,,,,,,,,
1077,1953,,,,0,0,,,1,1,,1,1,,,,,,,,
1078,444,,,,0,0,,,1,1,,1,1,,,,,,,,
1078,2002,,,,0,0,,,1,1,,1,1,,,,,,,,
1078,2019,,,,0,0,,,1,1,,1,1,,,,,,,,
1080,478,0.0,0.0,42000.0,6,1,,10000.0,6,3,,1,3,,,,,,4.2,,
1080,511,,,,0,0,,,1,1,,1,1,,,,,,,,
1081,600,,,,0,0,,,1,1,,1,1,,,,,,,,
1081,602,,,,0,0,,,1,1,,1,1,,,,,,,,
1081,621,,,,0,0,,,1,1,,1,1,,,,,,,,
1081,1989,,,,0,0,,,1,1,,1,1,,,,,,,,
1082,398,0.0,0.0,675000.0,2,1,,,0,0,,0,0,,,,,,,,
1082,399,0.0,0.0,157000.0,2,1,,,0,0,,0,0,,,,,,,,
1082,401,0.0,0.0,33350.0,2,1,,,0,0,,0,0,,,,,,,,
1082,402,0.0,0.0,100000.0,2,1,,,0,0,,0,0,,,,,,,,
1082,403,0.0,0.0,304100.0,2,1,,,0,0,,0,0,,,,,,,,
1082,404,0.0,0.0,20000.0,2,1,,,0,0,,0,0,,,,,,,,
1082,405,0.0,0.0,115000.0,2,1,,,0,0,,0,0,,,,,,,,
1082,406,0.0,0.0,73128.0,2,1,,,0,0,,0,0,,,,,,,,
1082,407,0.0,0.0,20000.0,2,1,,,0,0,,0,0,,,,,,,,
1082,408,0.0,0.0,377000.0,2,1,,,1,1,,1,1,,,,,,,,
1082,409,0.0,0.0,70000.0,2,1,,,0,0,,0,0,,,,,,,,
1082,635,,,,0,0,,,1,1,,1,1,,,,,,,,
1082,1956,,,,0,0,,,1,1,,1,1,,,,,,,,
1082,1959,,,,0,0,,,1,1,,1,1,,,,,,,,
1083,398,0.0,0.0,478000.0,2,1,,,0,0,,0,0,,,,,,,,
1083,399,0.0,0.0,132000.0,2,1,,,0,0,,0,0,,,,,,,,
1083,400,0.0,0.0,855818.0,2,1,,,0,0,,0,0,,,,,,,,
1083,402,0.0,0.0,1200000.0,2,1,,,0,0,,0,0,,,,,,,,
1083,403,0.0,0.0,1603600.0,2,1,,,0,0,,0,0,,,,,,,,
1083,404,0.0,0.0,350000.0,2,1,,,0,0,,0,0,,,,,,,,
1083,405,0.0,0.0,115000.0,2,1,,,0,0,,0,0,,,,,,,,
1083,406,0.0,0.0,353423.0,2,1,,,0,0,,0,0,,,,,,,,
1083,407,0.0,0.0,440000.0,2,1,,,0,0,,0,0,,,,,,,,
1083,408,0.0,0.0,1041000.0,2,1,,,0,0,,0,0,,,,,,,,
1083,409,0.0,0.0,1840000.0,2,1,,,0,0,,0,0,,,,,,,,
1083,1465,,,,0,0,,,1,1,,1,1,,,,,,,,
1083,1695,0.0,0.0,502150.0,5,1,,,1,3,2102.0,2,1,148.0,,,,,,,
1083,1696,0.0,0.0,36850.0,5,1,,,0,0,,0,0,,,,,,,,
1083,1957,,,,0,0,,,1,1,,1,1,,,,,,,,
1085,606,,,,0,0,,,1,1,,1,1,,,,,,,,
1085,691,,,,0,0,,,1,1,,1,1,,,,,,,,
1085,839,0.0,0.0,368000.0,3,1,,468119.0,3,3,,1,1,,,,,,0.83,,
1085,1806,0.0,0.0,3200000.0,3,1,,750000.0,3,3,,1,1,,,,,,4.3,,
1085,1921,,,,0,0,,,1,1,,1,1,,,,,,,,
1085,1923,,,,0,0,,,1,1,,1,1,,,,,,,,
1087,141,,,,0,0,,24000.0,3,3,3000.0,11,3,,,,,,,,
1087,548,0.0,0.0,180000.0,7,1,,57000.0,7,3,7200.0,7,1,,,,,,3.0,,
1087,1806,0.0,0.0,8000.0,3,1,,9000.0,3,3,1700.0,11,3,,,,,,0.9,,
1087,1906,0.0,0.0,180000.0,3,1,,100000.0,3,3,,1,1,,,,,,1.8,,
1088,637,0.0,0.0,6.0,2,5,,,1,1,,1,1,,,,,,,,
1088,1806,,,,0,0,,,1,1,,1,1,,,,,,,,
1090,867,,,,0,0,,,1,1,,1,1,,,,,,,,
1090,1818,,,,0,0,,,1,1,,1,1,,,,,,,,
1091,662,0.0,0.0,25000000.0,3,1,,8000000.0,3,3,,1,1,,,,,,3.1,,
1092,1906,0.0,0.0,400000.0,3,1,,200000.0,3,3,5125.0,11,3,,,,,,2.0,,
1093,1906,0.0,0.0,240000.0,3,1,,130000.0,3,3,,1,1,,,,,,1.8,,
1094,1906,0.0,0.0,1000000.0,3,1,,420000.0,3,3,131250.0,11,3,,,,,,2.4,,
1096,1979,,,,0,0,,,1,1,,1,1,,,,,,,,
1099,184,0.0,45.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
1099,1210,,,,0,0,,,1,1,,1,1,,,,,,,,
1099,1444,0.0,45.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
1099,1954,,,,0,0,,,1,1,,1,1,,,,,,,,
1099,1958,,,,0,0,,,1,1,,1,1,,,,,,,,
1099,1965,,,,0,0,,,1,1,,1,1,,,,,,,,
1105,1221,0.0,0.0,76000.0,3,1,,19000.0,3,3,,1,1,,,,,,4.0,,
1107,496,,,,0,0,,,1,1,,1,1,,,,,,,,
1107,1738,,,,0,0,,,1,1,,1,1,,,,,,,,
1108,1265,,,,0,0,,,1,1,,1,1,,,,,,,,
1108,1310,,,,0,0,,,1,1,,1,1,,,,,,,,
